id,0,1,2,3,4,5,6,7,8,9,Truth,Total
267_i120,23.9416319689,19.4240999065,18.0258782094,16.4205709929,15.9164433476,15.7511085971,12.3686779238,11.6973895679,9.01522488148,7.15221842662,1,149.713243822
267_i130,30.694669301,23.1990222282,20.4235910239,18.7583911539,18.465417415,17.5232000299,14.4641744229,10.3932384752,9.14046760093,6.97852333249,1,170.040694983
267_i180,24.1171620366,21.5229731156,20.6935706585,20.4173555554,16.8233862526,16.3061006932,14.0285397933,9.59255608843,9.50862223787,7.75648110031,1,160.766747532
267_i190,23.9416341042,21.6097548998,18.4654161448,17.8171466644,17.5314823259,17.3344677233,16.1320349668,9.74801093866,9.08278435903,6.99513667185,1,158.657868799
267_c,9.42769844259,9.0601908359,8.90557393535,8.79908375702,8.75133341621,8.45635251226,8.28520157563,7.090398667,6.95592639156,6.41192288823,1,82.1436824218
262_i210,4.46821035977,4.38902074829,4.11325164016,4.10063001174,4.0285193832,3.99871560725,3.99340719882,3.98333538855,3.97912230148,3.89496320847,0,40.9491758477
288_l,7.16748159474,6.66752490918,5.94098107857,5.75342062824,5.64577348261,5.57883070674,5.56803411113,5.48289462727,5.4341040568,5.18869146933,0,58.4277366646
260_i120,8.56180380449,6.84559060217,6.80928681545,6.7004231104,6.6412490097,6.20872194885,6.18588030652,6.13321996151,5.99507457704,5.61250095662,0,65.6937510927
289_i190,6.80699099494,6.16555713596,5.50742084366,5.43490061634,5.38817817506,5.36051102718,5.35061041744,5.31007532602,5.15710847704,5.1020452693,0,55.5833982829
281_i140,4.88391568318,4.7416224017,4.59748099715,4.57362381904,4.50860207008,4.4945651484,4.44479107204,4.44469775242,4.38590475351,4.3261008626,0,45.4013045601
348_i170,2.94205777167,2.88043760007,2.84587325014,2.82329514047,2.80945123519,2.77676750812,2.77453896653,2.77267136707,2.75327691548,2.74577391295,0,28.1241436677
313_i150,6.34484777666,6.19462346718,5.67719237337,5.59303461312,5.51590349169,5.50471753896,5.50435904453,5.42959887267,5.30996482452,5.07493575989,0,56.1491777626
291_i130,2.33970000913,2.30291525706,2.26338253245,2.25994160649,2.25244401717,2.25100020619,2.24402686368,2.24047677941,2.23422603578,2.22307599561,0,22.611189303
342_i110,4.47142507868,4.34040589725,4.03113986888,4.01168127054,3.99017183077,3.98967817791,3.94027707914,3.90268719655,3.85932765849,3.84702337467,0,40.3838174329
295_i250,2.71390234943,2.65434025045,2.62690572229,2.61926796549,2.60724833342,2.60570612917,2.5896113635,2.57953635253,2.57185436021,2.56334882186,0,26.1317216483
Conclusion,162.823131276,141.998079255,130.926945094,126.082766906,120.875603786,118.140443554,107.874165106,90.8007873612,85.3829894312,75.8727420508,-,1160.77765382
