id,0,1,2,3,4,5,6,7,8,9,Truth,Total
252_i140,5.2213525266996834,4.7699902473336184,4.3605139840626395,4.2919276498321253,4.2432278871351832,4.0607885711706242,3.5265488832301064,3.4679934597424826,3.225620056765337,2.8634403014859848,1,40.0314035675
252_i150,6.8290821043372372,6.7808560190032896,6.1751069505037153,6.1184257719640254,6.0176209612951297,5.5188382990012634,4.4745853120701033,4.2772372238240095,4.1279970159323325,3.1329586479805775,1,53.4527083059
252_i170,6.4643272617461109,6.2935344397487274,6.2901608165743621,5.2999371357268092,4.9581149298822318,4.6918454750785452,4.5824579502347982,4.3608517418521817,4.2083121560700079,2.6731955724025629,1,49.8227374793
252_i230,8.9999999329447746,8.1840417387096487,6.3639608043173626,6.2550578185538352,4.5315792473251006,4.088402867108818,4.0599945587529147,4.0513422600002418,3.9108563737431696,3.3013473227691055,1,53.7465829242
252_l,3.0735042049235339,2.5017960970723756,2.366760986033793,2.3645521037576405,2.23395760927936,2.2165162486173373,2.2108394440199786,2.1113804609651656,2.0097454087725448,1.9578899779659982,1,23.0469425414
260_i250,3.4005098165477254,3.3246624773856208,3.1680887665252309,2.9836629793581801,2.9389694767678654,2.8836131515267036,2.8123396371429563,2.7695348159241333,2.6348569799292823,2.5484474865487465,0,29.4646855877
256_i210,2.2933588861557515,2.2002909115135623,2.1689883519701638,2.1201426948742985,2.0178129808398033,1.9583735705031673,1.9513155537980205,1.825281956574363,1.8218428511641858,1.7817416366642598,0,20.1391493941
270_i170,3.2432798789618968,2.9863521707067133,2.8857873662898035,2.8565107498733679,2.7321864008829779,2.7003686099751074,2.6764276237211675,2.5934606122757513,2.5769004895617829,2.5694124097330731,0,27.820686312
266_i180,3.9869473534622033,3.6274579267756764,3.4109554771032116,3.1155808606966837,3.0703341226084637,2.9823386214634069,2.9484663848931927,2.9456657466517777,2.883897421070504,2.8317426892668678,0,31.803386604
268_r,3.7441341184822314,3.5144742124558928,3.3457222041358832,3.1222751279475198,3.0421034976396215,3.0376780756320865,2.9228479639499736,2.9009624649477312,2.8305246652492575,2.7941417542777405,0,31.2548640847
Conclusion,47.2564960843,44.1834562407,40.5360457075,38.5280728926,35.7859071137,34.1387634901,32.1658233118,31.3037107428,30.2305534183,26.4543177991,-,360.583146801
