id,0,1,2,3,4,5,6,7,8,9,Truth,Total
253_i110,13.867533962390807,12.833168333590548,11.466735918107238,11.374018672936952,9.8185275917682091,8.8678705520115351,8.7921496862570141,6.8759907198820658,6.7070406740932285,4.2619196579699894,1,94.864955769
253_i170,15.275203818484838,11.930706795226806,10.960502406603187,10.80605768909634,10.503796390460824,10.341659695156393,9.4556785276976782,6.2625843915682475,5.6923845424898012,4.0573477538865461,1,95.2859220107
253_i190,18.052878113492522,12.182635821047192,11.505518630134448,11.290407279263698,11.201883524557747,10.134539820278002,9.9249875584011775,6.3796802812198958,5.9069915901493246,4.3447834389468643,1,100.924306057
253_i230,12.833168333590548,10.76906919947497,9.7679942535752495,8.6188261505027572,8.5825589588963815,8.5811860505790012,6.7945704605696724,6.543853962225219,5.6649703633244721,4.0789252603608395,1,82.2351229931
253_l,6.0256490674351904,5.8754940474982931,5.8390553703478973,5.5894234392752793,5.5428687778845589,5.4154247994094478,4.9936263164863135,4.2146833468955949,4.1824337657193551,3.5767730462294751,1,51.2554319772
318_c,2.2889886428735768,2.2849103008825229,2.2660170902713057,2.2626555781648512,2.2610120006648597,2.2561023898122738,2.2522323539778348,2.2320261663866323,2.1037499604967316,1.9941278247524921,0,22.2018223083
333_i120,2.7385624467665619,2.576972639524282,2.5537272375775166,2.5355440033457954,2.5037806137882397,2.489987078586422,2.4456589450518305,2.4432682100481835,2.3382637579675176,2.1700549370176239,0,24.7958198697
271_i210,2.4753351906829915,2.3444918729666671,2.3310044192929502,2.3296955995793565,2.3119390198082099,2.3119390198082099,2.310953879979873,2.2963006183930625,2.1324437532627831,2.1279637943046112,0,22.9720671681
324_i250,1.7191309579021434,1.6937637076186727,1.6886853531799171,1.6779115033392895,1.6765129655904258,1.6720069784337583,1.6613359735416986,1.6587384635725855,1.6303307835038097,1.5950975843057158,0,16.673514271
309_i210,2.9158308395216164,2.7654234046180255,2.7239004889851639,2.7128616505250829,2.6886690280422783,2.6828883224689166,2.6826538793402905,2.6606824824279514,2.4044492676088796,2.403844135523038,0,26.6412034991
Conclusion,78.1922813731,65.2566361224,61.1031411681,59.197401566,57.0915488715,54.7536047065,51.3138475813,41.5678086426,38.7630584586,30.6108374333,-,537.850165924
