id,0,1,2,3,4,5,6,7,8,9,Truth,Total
261_i130,9.5938346810342647,9.5845912697477562,8.8821649237224065,8.8432126930120507,8.383894679210032,8.0978897104499907,7.790598720722798,7.3961932600372977,5.5192404422836079,4.9109083504783841,1,79.0025287307
261_i170,12.391116871942444,8.7635607821208836,8.4032769703613877,8.2379412040904381,8.0639343473362697,7.8355037108060559,7.7151878302377019,6.8426979753693367,4.4478353402174431,3.5073995309799404,1,76.2084545635
261_i180,10.588879973068982,9.9370272622833973,8.6291104774360239,8.2562997642405751,7.0328672377383068,6.6372796326024028,6.6332495209568174,5.7722181046006247,5.2704700873965695,3.9776201586428139,1,72.735022219
261_i210,10.520770329075544,8.7950497880194618,8.5860435344468851,8.1323303168311849,7.1267311633834227,7.0979549166994191,6.6982929394445501,6.188568724246136,5.231143439274291,4.1781450241192193,1,72.5550301755
261_c,5.4105984057048397,5.3755222719483582,4.7760423794644495,4.7452567841845292,4.7288246223235726,4.5298699727784699,4.5014968350809044,4.2455754262870915,4.1655466281591744,4.033095864843868,1,46.5118291908
260_l,4.4599509430320845,4.1213937117804278,4.0997266375007504,4.0317932495548039,4.0237546445443355,3.9263713629694847,3.7984460917171305,3.6887453161595722,3.5870201444175538,3.5466700744025865,0,39.2838721761
251_i210,2.3048670507787534,2.2694060156137508,2.218800804984375,2.1965517318128263,2.1605258959074418,2.1600279846002302,2.1337133109400397,2.0710795676502696,2.0627336136846113,2.0497934441541719,0,21.6274994201
268_i140,4.13300584050232,3.7934784304512661,3.6993674751794754,3.6779174885169317,3.6471899477373997,3.5609196592835719,3.5326322624958126,3.377268459693926,3.359062589940661,3.3565951834669661,0,36.1374373373
257_i160,4.5097730539757945,4.2036834687396256,4.1771224510781026,3.9542373101067798,3.9195631975579732,3.7582809306268175,3.6728763098149608,3.6169212908817117,3.5680516215583085,3.4513610092154083,0,38.8318706436
258_i150,4.1110344826741256,4.1017089459719207,3.8490142261652744,3.6186172733313908,3.5825048661713463,3.4775637634105596,3.4735580685634311,3.453557028398281,3.388545220550514,3.3640821629945701,0,36.4201860382
Conclusion,68.0238316318,60.9454219467,57.3206698803,55.6941578157,52.6697906019,51.0816616442,49.95005189,46.6528251533,40.5996491275,36.3756708033,-,519.313730495
