id,0,1,2,3,4,5,6,7,8,9,Truth,Total
266_i110,9.0749580046809353,8.9257610069992133,8.6937421981832266,8.1117392671989421,7.7538319557007513,7.5918140321955274,7.3880199545714094,6.7610126396602128,6.7492790909712763,4.8213917264717541,1,75.8715498766
266_i120,14.234657540702013,11.776883960661667,9.461311560257192,8.4537857753188437,8.3357604623467072,6.8316259167117082,6.7381165683142568,6.4566345498523248,5.6560038615219383,5.4984109764087794,1,83.4431911721
266_i180,12.797719244357292,11.319423392797983,9.7582839506707018,8.7184041251575248,7.1261591454196047,7.0988394946973248,6.7291595242045465,6.6453724218193173,5.5489075102481165,4.45554252083961,1,80.1978113302
266_i250,10.77276088651087,9.0607651611758033,8.2345601067897523,8.1396927722827819,8.0416101459082601,7.9547939446354254,7.0576804458186917,7.0241605436972065,6.5401901423083935,5.403022695318314,1,78.2292368444
266_r,6.243505179388837,6.0832325406251071,5.7036925192569541,5.336850740830533,5.2601287577912723,4.679086336031836,4.6671852957277808,4.373436440354002,4.2783972717416052,4.2587187543786191,1,50.8842338361
314_i170,4.3980993151105352,4.2768016694558879,4.2499739131666088,4.1571845346263894,4.1283799990759853,4.084894227726183,4.0070854868302304,3.9615578080976097,3.8549226646846679,3.6353359164322123,0,40.7542355352
278_i210,3.3732643471473946,3.2827475974637483,3.1141395988563469,3.0891010803160883,3.0752826637796025,3.070757443789935,2.9764346040969007,2.9549162850639648,2.9292590262787583,2.6123684623470642,0,30.4782711091
265_i210,5.1070069377289196,4.7147247920738575,4.6439064551233535,4.2942865687163048,4.222457801086863,4.1937205842703387,4.0653410005806654,3.9488840954986042,3.9430710172124726,3.8915765877523856,0,43.02497584
297_i150,3.3815796209641542,3.3651835784920143,3.2179367616362988,3.2006509404921402,3.1515639779305404,3.1016840576902212,3.0823066230568106,3.0813561309057369,3.053838357310322,2.9969505437445076,0,31.6330505922
339_r,2.9063072870319897,2.8110215684232251,2.7505868355645382,2.7356860021800782,2.7211013064414469,2.7182092182298994,2.7000638702933788,2.6336749774304948,2.6326876578073266,2.3388588161704553,0,26.9481975396
Conclusion,72.2898583636,65.6165452682,59.8281338995,56.2373818071,53.8162762155,51.325425256,49.4113933735,47.8410058924,45.1865566001,39.9121769999,-,541.464753676
