id,0,1,2,3,4,5,6,7,8,9,Truth,Total
256_i120,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2.4435043151034459,1.4122164109407911,1.3951219091240454,1,7005.25084264
256_i130,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2.4435043151034459,1.4122164109407911,1.3951219091240454,1,7005.25084264
256_i140,2.820449736477495,2.820449736477495,2.820449736477495,2.820449736477495,2.820449736477495,2.820449736477495,2.820449736477495,2.1861006889643271,1.6303307835038097,1.6041810915688954,1,25.1637607194
256_i150,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2.4435043151034459,1.4122164109407911,1.3951219091240454,1,7005.25084264
256_l,1000.0,2.4435043151034459,2.4435043151034459,2.4435043151034459,2.4435043151034459,2.4435043151034459,2.4435043151034459,2.4435043151034459,1.6979521538517306,1.2232467509883624,1,1020.02572911
310_i130,2.0049673083420196,1.7421926197991404,1.3817740361545261,1.3817740361545261,1.3817740361545261,1.3817740361545261,1.3817740361545261,1.3817740361545261,1.3817740361545261,0.98805298624856397,0,14.4076311675
325_i110,1.9973755473237371,1.701325411748893,1.4319680683586238,1.4319680683586238,1.4319680683586238,1.4319680683586238,1.4319680683586238,1.4319680683586238,1.4319680683586238,1.045920067977463,0,14.7683975056
349_i210,1.9958702622354512,1.7588049316875121,1.3732747892166652,1.3732747892166652,1.3732747892166652,1.3732747892166652,1.3732747892166652,1.3732747892166652,1.3732747892166652,1.0046371749536263,0,14.3722358934
259_i140,2.0035082220454035,1.6648359006520874,1.3523592233179624,1.3523592233179624,1.3523592233179624,1.3523592233179624,1.3523592233179624,1.3523592233179624,1.3523592233179624,0.97713297072496019,0,14.1119916566
261_i150,1.8054370980568408,1.6638934448081346,1.2294015949442585,1.2294015949442585,1.2294015949442585,1.2294015949442585,1.2294015949442585,1.2294015949442585,1.2294015949442585,0.9276154540524455,0,13.0027571615
Conclusion,4012.62760817,3013.79500636,3012.03273176,3012.03273176,3012.03273176,3012.03273176,3012.03273176,18.7288956614,14.3337098822,11.9561522239,-,22131.6050311
