id,0,1,2,3,4,5,6,7,8,9,Truth,Total
251_i160,9.900989222557012,7.3313440081950301,6.9961634554395156,6.5558568639689474,5.6116228670752637,5.2039209821699108,4.3114576588137128,3.9725402045372178,3.5985788665098082,3.0290151892469659,1,56.5114893185
251_i150,13.099830414076013,9.0113238612624809,5.3245309060596107,5.219337174949982,4.8514351815892462,4.5053563768137099,4.0975636306816208,3.9885703352949373,3.6561404884576891,3.4943279071781559,1,57.2484162764
251_i120,11.338262016949498,6.0937133651391946,5.6645400102469425,4.7001283252144228,4.0855475256349134,3.500528764368172,3.2789484695043587,3.2594740391098074,3.0141570047066,2.9873536075711926,1,47.9226531284
251_i170,9.4927509634207645,7.954062772110948,7.6864270756199939,5.8243787564550509,5.4706514876012449,4.9751243043431552,4.9410996869545443,3.9725402045372178,3.4870687355039514,3.1699131200067501,1,56.9740171066
251_c,5.7382477467228927,4.4171843952430692,4.2932890351654729,4.034262326389408,3.7904532684727088,3.2204486177621288,3.0083515066123128,2.8201998809430724,2.6597098097599776,2.6579255449613033,1,36.640072132
330_i250,3.6329455921100786,3.2688362236904633,3.2586415281279639,3.2122868550754013,3.1996132571954923,3.1335916684072753,3.0860020660927101,2.8947782033829332,2.7765014380089825,2.4787824978045512,0,30.9419793299
252_i140,1.805801266245429,1.7964519445340015,1.7546762216858476,1.7524987563299959,1.7320604560385169,1.7124425340998903,1.6965538197194696,1.6844558496570978,1.6750453438731145,1.622847256939258,0,17.2328334491
323_i130,3.7848207292084775,3.4130637601805169,3.3222590046364999,3.2005303515550509,3.1647972588087487,3.1281495302885061,3.1025682414496947,2.8697072447235552,2.8092663564069591,2.7494741095790896,0,31.5446365868
325_i130,3.5587188461127277,3.341872047433704,3.2768805037377504,3.2724408684433572,3.2441637030097108,3.2122887002193337,3.1914218509539105,3.1849310882464197,3.1785241817638519,2.7203033840182518,0,32.1815451739
337_i180,3.0637554706797725,2.986821241897212,2.9629528553578846,2.8808580161905453,2.8632518083954319,2.8244691460824844,2.793925516789165,2.7868283724031739,2.711637881999319,2.5565313795513824,0,28.4310316893
300_i180,3.1842111524554411,3.1837050952517916,3.048824052827555,3.0245513995778981,3.018999161251243,2.9925190398726396,2.9607282554150256,2.9604383023859704,2.7322686210184242,2.6374548251558676,0,29.7436999052
344_i160,3.5623175109195122,3.1866787845793056,3.0866353977888727,3.0671990494647838,2.938170040289255,2.9113023561618174,2.8059809415692314,2.7889482793775109,2.734483453686587,2.6780069482590383,0,29.7597227621
286_c,3.7467820599164954,3.4970395803521823,3.4542519271525145,3.4201784804367565,3.4149554816526844,3.2466406638267618,2.8788554629887653,2.7960210576429168,2.63357989142242,2.515821031043405,0,31.6041256364
318_i170,1.6889202872681104,1.6462345304478179,1.6404720225388243,1.6303307835038097,1.6269919556789054,1.6267980676299483,1.5983045304750203,1.5930672465612783,1.5830391997497224,1.5467969596146949,0,16.1809555835
263_i180,3.6479042838142006,3.4825126218502649,3.4735945910806492,3.3933865443904576,3.3903257764189232,3.3694403836820674,3.3395331856822574,3.3112765875724919,3.1394695365472227,2.859496567071393,0,33.4069400781
Conclusion,81.2462575625,64.6108442322,59.2441385875,55.1882245519,52.4030392291,49.5630211357,47.0912948237,44.8837768964,42.3894708094,39.704050328,-,536.324118156
