id,0,1,2,3,4,5,6,7,8,9,Truth,Total
341_i120,8.1862621577175343,7.5667144433187765,7.1989331302152415,6.480438842669229,6.4749846666950246,6.3552420567423447,6.1396716903462938,5.5084917861387623,3.7946073660544322,3.6566632357405404,1,61.3620093756
341_i190,9.8723545702838607,8.9896018008690959,8.1647202821726825,7.9365084058063138,7.1842848927127303,7.0650578458997408,6.2547011105091705,5.5271786995431578,3.9840637450199203,3.709497923839514,1,68.6879692767
341_i160,9.8536956704311986,7.9659781437417498,7.7724500676847201,7.7493085786107345,7.214239110774523,7.0316713422648531,6.4755213607210971,5.7520230803316172,4.0362573156630965,3.8228638308813832,1,67.6740085011
341_i180,9.145078784289101,8.6874279789867366,8.0896802937307015,7.9365079365079367,7.7264646020733414,7.5323004360516812,6.3788222245613255,5.8646964120663174,3.7803877260846566,3.4657033630665688,1,68.6070697574
341_c,6.2414391367858775,4.9298115966508727,4.7903834264271561,4.6321367937085398,4.5266144011111979,4.4451252296313992,4.4410569327841012,4.1052501267849451,4.095972534184174,3.6980752602149547,1,45.9058654383
311_i140,3.9341806787979698,3.8994770062834223,3.7151567788509459,3.6938954744952475,3.681556412437391,3.6482088870130651,3.6257197868778648,3.6123641345803903,3.592716843275046,3.5384588625832203,0,36.9417348652
252_i140,2.709111410083012,2.6949542609615951,2.6868138690869201,2.6693304084768696,2.659088869301335,2.6579124915119863,2.6549755705703411,2.6378765610403296,2.6012920920496883,2.565456638897595,0,26.536812172
261_i210,3.1287894869735942,3.1008960878062335,2.9597912067058862,2.9528191012209017,2.9312491162599494,2.914573596503617,2.8942276408124208,2.8942146595515421,2.8802709514165414,2.7194887375904448,0,29.3763205848
289_i210,3.9119554688253344,3.7828400299715943,3.7614742466126398,3.6754847753907769,3.6754847753907769,3.6506479423041052,3.6499815918593153,3.6228906261376048,3.6180747479641941,3.5804400460849988,0,36.9292742505
264_i210,4.4655199009990403,3.9836229156501042,3.9739069329980223,3.9065825213767043,3.9065825213767043,3.8974519275670008,3.8523150086237887,3.76805991672936,3.7203609695969737,3.7166946049567771,0,39.1910972199
298_i150,3.6301365661820673,3.5053808049668804,3.4703024257085517,3.4053511989910006,3.3728035487208627,3.3568764412233403,3.3535868448064479,3.314085261222615,3.2815074146787526,3.2463158790633249,0,33.9363463856
343_i140,3.2915074995329481,3.1873486682408516,3.1709325242040758,3.0265983193015304,3.0149386159176652,2.9910268303693459,2.9795395894193959,2.9234949419368794,2.9126783859558287,2.9019814799624966,0,30.4000468548
297_i140,3.8408232287917672,3.3919516466258166,3.3837648270472624,3.3361942161077329,3.3361942161077329,3.3293899142136509,3.3125782937751671,3.2612943822384324,3.230235887228929,3.2156426742566606,0,33.6380692864
265_i250,3.296802825717088,3.2010558194373435,3.1151219949324722,3.1044955170581239,3.0320785610509562,3.0090437580130969,2.9514391599578991,2.9392201128456223,2.9124809361246844,2.8903041207442013,0,30.4520428059
291_i180,2.6538156318245973,2.6174186977019387,2.6066380769771302,2.5792545920628496,2.5682932971419392,2.5634428207404341,2.5302508596763871,2.5178279508553612,2.5165535039260467,2.4794523349903388,0,25.6329477659
Conclusion,78.1614730172,71.5044799012,68.8600700834,67.0849066818,65.3048576071,64.44797152,61.4943876653,58.248968652,50.9574604192,49.2070389929,-,635.27161454
