id,0,1,2,3,4,5,6,7,8,9,Truth,Total
286_i210,14.228387593904378,12.345679284886357,11.056722473010046,10.547597989442844,9.36066201030137,9.36066201030137,8.0458108346726096,5.629514216597939,5.1858274452040201,4.3999719250944516,1,90.1608357834
286_i110,11.056722473010046,10.547597989442844,9.0461294663439613,8.7613945346498916,8.7613945346498916,8.0458113169865086,7.8436838829429316,6.0268477050309075,4.6611014008412761,4.5817837745936298,1,79.3324670785
286_i190,14.228387593904378,10.547597989442844,9.7105868197196124,9.7105868197196124,9.0461300760433296,7.6560993415060823,7.4813904113807679,5.5590939158193295,4.9751246731746654,4.2691608365079592,1,83.1841584772
286_i130,11.647841760259114,10.103092940695699,8.5020251601711099,8.2644624842311725,7.8436838829429316,7.1651681920582488,6.1169273338397696,5.8580381391439129,4.8329583417496123,4.3661431517890179,1,74.7003413869
286_c,6.7581550558178156,6.0268477050309075,5.858037627786608,5.1306471481474016,5.0253807876877952,4.8329583417496123,4.2382434956861585,4.0391545540733444,3.8891593732688747,3.5769503456665985,1,49.3755344349
330_i250,3.1298947139733708,2.7890115647777316,2.6010472950081502,2.5732701060965497,2.5274501642581626,2.5188616362835559,2.5174386251833445,2.5131843049037759,2.43559842973798,2.3112805215107932,0,25.9170373617
341_c,2.8334968135966054,2.7608623784718569,2.7107195754813613,2.6835959756883545,2.6812898602759216,2.6721253257704407,2.6550325016959468,2.5555189060210228,2.5374844654469526,2.4828444362187256,0,26.5729702387
313_i130,4.3661434358529423,3.8427599467017957,3.6333751699644905,3.5769503456665985,3.5769503456665985,3.5230781524530448,3.4384640789518279,3.3749981308701553,3.1777532687433885,3.1274672760462083,0,35.6379401509
276_i120,2.8880572226634165,2.8689223331480722,2.8689223331480722,2.7872941419718238,2.7448543488108434,2.7448543488108434,2.7448543488108434,2.7042976884445826,2.7042976884445826,2.6731166850730403,0,27.7294711393
290_i160,4.0931520156061261,3.2860685643322252,3.2860685643322252,3.2305484423835384,3.2305484423835384,3.1523092043825898,3.103204086867128,3.0449362984151289,2.9174921939907748,2.8689223331480722,0,32.2132501458
277_l,3.3445568573999926,3.2579533659160878,3.2579533659160878,3.2305484423835384,3.2305484423835384,3.1777532687433885,3.1152648669224634,3.0912827539025263,3.0115140152456674,2.9478466716423704,0,31.6652220505
297_r,3.3905344065296137,3.2171028143498916,3.103204086867128,3.0563270622990042,3.0449362984151289,3.0449362984151289,3.0336718141071954,2.8977693790838583,2.8784420511456945,2.5926369314882312,0,30.2595611427
350_i120,3.3522440087255321,3.2394206190492838,2.9183054337231247,2.8902289354613204,2.8696959550490782,2.8286125719685149,2.7830494111183741,2.7781218550908848,2.7325796877098747,2.6825468599150954,0,29.0748053378
350_i210,3.3178554045757482,2.8405321457856525,2.8394182739590765,2.7650859033342279,2.7362497402080361,2.7307881316249616,2.6760478010574813,2.671865314184934,2.6453737228059011,2.5374011870476902,0,27.7606176246
284_i210,4.0931520156061261,3.3905340639303887,3.3149250592880652,3.3149250592880652,3.3004022491141463,3.190708687073017,3.1777532687433885,3.0678465641720902,3.0678465641720902,2.8227023297462348,0,32.7407958611
Conclusion,92.7285813714,81.063983706,74.7074407047,72.5234633908,69.9801771382,66.6447268281,62.970836762,55.8124697258,51.6525533217,48.2407752655,-,676.325008214
