id,0,1,2,3,4,5,6,7,8,9,Truth,Total
277_l,4.5137254357383645,4.5040694437479756,4.3593504057117265,4.2573768075048362,4.054141223476261,3.9979990330843367,3.9335492964221741,3.880226608126204,3.6213778387302842,3.4739524206164383,1,40.5957685132
277_i140,4.8027978114716818,4.507556387759287,4.4755056525751611,4.4475966106018641,4.398331646644543,4.3620975728390494,4.2036242588923187,3.8178065098384102,3.7963224952347092,3.6965796779385061,1,42.5082186238
277_i110,9.3976779568259925,9.0605620900315174,7.5784397625436037,5.2249844836589281,4.8072376586203465,4.6492767403094009,4.5903744576526124,4.2401088721596478,3.4289687135079459,3.3396405445985966,1,56.3172712799
277_i170,9.6373856624532177,9.5006254991537027,8.9015133505865229,7.5064249217157339,5.7025540307692744,5.5569534227135815,5.5075794922724182,5.2151274288526253,3.7471113509247385,3.6643803534101416,1,64.9396555129
277_i120,14.631968696945188,10.233870290219437,8.1490589120709451,5.3057045726108605,5.2667160607556998,5.1640424742414712,4.9253681204210178,4.5561633603748719,3.530423919504849,3.2415329972171656,1,65.0048494044
278_l,2.6882685861548792,2.667799173251332,2.6303609447670548,2.5786361642913951,2.5781043950805431,2.5061383630936787,2.5027208119905748,2.471319425046679,2.4691046474662746,2.4300685985642811,0,25.5225211097
278_i110,2.5922199234937207,2.5827298369708873,2.5591418049787795,2.5418107424431082,2.5125222710434425,2.4891894737190876,2.4309069504940135,2.4129258041400234,2.4089091996586496,2.362425107948384,0,24.8927811149
286_c,2.7987788418345372,2.6313485832006003,2.5675734264083925,2.4824419777208293,2.4544631711391425,2.3208117575271396,2.2844975887671919,2.2826924631418923,2.2373224269640173,2.2031601585878584,0,24.2630903953
304_i120,3.3778258794857465,3.3251370918713437,3.1688042928253903,3.1250997734445272,3.0219317973432722,2.9343284945638217,2.8946281199859154,2.8750424565833086,2.8603436242094755,2.7848186917378182,0,30.3679602221
254_i140,1.446476670361718,1.4368383496400086,1.4122164109407911,1.3812857657719757,1.3746022539586933,1.3684451633802228,1.3677868214254481,1.3643959533408505,1.3569873074659582,1.3522818310216027,0,13.8613165273
350_i170,1.0116853846342517,1.0076004045459275,1.00600457638368,1.0052450252705341,1.0019668674700508,0.99900099900099915,0.99512525890172177,0.96515926254920159,0.95908074592499171,0.95741581935086051,0,9.90828434403
303_i180,1.0274622155472601,1.0076004045459275,0.99994563064554909,0.99900105848661669,0.99900099900099915,0.99805904102847653,0.96605335464910158,0.96566990603965042,0.96534952410005515,0.96198754794670682,0,9.89012968199
335_r,3.9013145769367412,3.7591337831883713,3.7555116891929132,3.7032758130525112,3.5135580808330933,3.5024642388141261,3.4387142684289658,3.3504110728718954,3.3041113741864403,3.2779718006521845,0,35.5064666982
317_i170,2.813602587176721,2.7805966993067179,2.7481032043745839,2.6303009430214077,2.6168230589369115,2.614075570752969,2.5503582417792203,2.4979347986563529,2.490718634729717,2.4619434852363731,0,26.204457224
266_c,2.5027208119905748,2.4882314721929211,2.4666287104290801,2.4435043151034459,2.3970220961598603,2.3942536770082681,2.3727811662513401,2.3671780020621784,2.3485496443678091,2.2561301501121376,0,24.0370000457
Conclusion,67.1439110411,61.4936995096,56.7781587744,49.6326889747,46.6989756112,45.8571360221,44.9640682083,43.2621619238,39.524681447,38.4642891849,-,493.819770697
